Barcode,Cluster
406111_2,Immune_cells_1
688156_2,Immune_cells_1
449621_2,Immune_cells_1
818658_2,Immune_cells_1
67223_2,Immune_cells_1
368105_2,Immune_cells_1
765017_2,Immune_cells_1
764550_2,Neurons_2
18698_2,Gastrodermis_2
585470_2,Immune_cells_1
509943_2,Immune_cells_1
619740_2,Neurons_1_2
187333_2,Neurons_2
504388_2,Neurons_1_2
47374_2,Neurons_1_1
651219_2,Neurons_1_3
91851_2,Alga_hosting_cells_1
245794_2,Immune_cells_1
605027_2,Neurons_2
169896_2,Immune_cells_1
828325_2,Immune_cells_1
530496_2,Alga_hosting_cells_1
850930_2,Neurons_2
699796_2,Immune_cells_1
29757_2,Immune_cells_1
628328_2,Alga_hosting_cells_1
798444_2,Immune_cells_1
392721_2,Alga_hosting_cells_1
536684_2,Neurons_1_3
396867_2,Immune_cells_1
842585_2,Gastrodermis_2
192624_2,Immune_cells_1
838334_2,Alga_hosting_cells_1
458030_2,Epidermis
167235_2,Immune_cells_1
562666_2,Neurons_1_3
189454_2,Immune_cells_1
3111_2,Cnidocytes_1
227594_2,Neurons_2
252136_2,Immune_cells_1
157491_2,Cnidocytes_1
682252_2,Neurons_1_2
353925_2,Immune_cells_1
601971_2,Gastrodermis_2
207353_2,Immune_cells_1
154179_2,Gastrodermis_2
644370_2,Neurons_2
31670_2,Neurons_2
24420_2,Neurons_1_1
265383_2,Neurons_1_3
519406_2,Neurons_2
579281_2,Immune_cells_1
9288_2,Neurons_2
178985_2,Immune_cells_1
831027_2,Digestive_filaments
184550_2,Immune_cells_1
559116_2,Neurons_1_2
164051_2,Immune_cells_1
568462_2,Immune_cells_1
2085_2,Gastrodermis_2
91764_2,Immune_cells_1
336093_2,Immune_cells_1
734237_2,Immune_cells_3
223326_2,Neurons_2
640350_2,Immune_cells_1
4661_2,Immune_cells_1
796147_2,Gastrodermis_2
64340_2,Muscle_cells
870218_2,Neurons_1_2
63500_2,Cnidocytes_3
366700_2,Epidermis
442298_2,Neurons_2
618328_2,Calicoblasts
206769_2,Immune_cells_1
112897_2,Progenitors_2
198819_2,Alga_hosting_cells_1
97247_2,Neurons_1_3
278498_2,Neurons_1_3
835956_2,Calicoblasts
830920_2,Cnidocytes_2
181523_2,Immune_cells_1
806649_2,Immune_cells_1
863249_2,Neurons_1_2
635522_2,Cnidocytes_3
355275_2,Muscle_cells
764211_2,Neurons_2
221614_2,Cnidocytes_2
185932_2,Progenitors_2
174941_2,Alga_hosting_cells_1
284217_2,Alga_hosting_cells_1
629343_2,Neurons_1_1
42571_2,Gland_cells
75624_2,Immune_cells_1
721841_2,Neurons_1_1
830585_2,Gastrodermis_2
385612_2,Neurons_1_3
749726_2,Cnidocytes_2
80792_2,Immune_cells_1
145025_2,Muscle_cells
677875_2,Gland_cells
199818_2,Cnidocytes_1
331442_2,Alga_hosting_cells_1
302664_2,Immune_cells_1
413807_2,Epidermis
56252_2,Immune_cells_1
82582_2,Immune_cells_1
537308_2,Alga_hosting_cells_1
606847_2,Muscle_cells
306902_2,Immune_cells_1
317313_2,Calicoblasts
201485_2,Cnidocytes_2
143746_2,Neurons_2
141157_2,Neurons_2
806440_2,Progenitors_2
755354_2,Gland_cells
687242_2,Neurons_2
314278_2,Immune_cells_1
201089_2,Immune_cells_1
585071_2,Calicoblasts
18487_2,Immune_cells_1
395424_2,Immune_cells_1
73518_2,Immune_cells_1
530777_2,Neurons_2
230288_2,Cnidocytes_3
192614_2,Calicoblasts
115136_2,Gland_cells
317949_2,Alga_hosting_cells_1
65238_2,Immune_cells_1
206949_2,Progenitors_1
587964_2,Immune_cells_1
76667_2,Alga_hosting_cells_1
724488_2,Immune_cells_1
169942_2,Immune_cells_1
390876_2,Digestive_filaments
842331_2,Immune_cells_1
87637_2,Neurons_1_2
448063_2,Calicoblasts
741021_2,Muscle_cells
713043_2,Immune_cells_1
692018_2,Neurons_1_3
245012_2,Neurons_2
280614_2,Gastrodermis_2
654511_2,Alga_hosting_cells_2
99387_2,Calicoblasts
39208_2,Immune_cells_1
721823_2,Immune_cells_1
311298_2,Alga_hosting_cells_1
657583_2,Immune_cells_2
524326_2,Calicoblasts
535201_2,Cnidocytes_1
668059_2,Gland_cells
740242_2,Immune_cells_1
236467_2,Immune_cells_1
179668_2,Immune_cells_1
419455_2,Neurons_1_1
157633_2,Digestive_filaments
533122_2,Immune_cells_1
430956_2,Neurons_2
481403_2,Neurons_1_3
831972_2,Neurons_1_1
691804_2,Neurons_1_1
408398_2,Alga_hosting_cells_1
23027_2,Neurons_1_1
730626_2,Immune_cells_1
569611_2,Calicoblasts
361958_2,Immune_cells_1
231653_2,Cnidocytes_1
99874_2,Alga_hosting_cells_1
505626_2,Cnidocytes_1
540799_2,Neurons_1_3
729773_2,Neurons_1_3
609850_2,Progenitors_2
238276_2,Cnidocytes_1
394826_2,Gland_cells
257395_2,Immune_cells_1
480447_2,Immune_cells_1
606889_2,Cnidocytes_2
189599_2,Cnidocytes_1
190212_2,Immune_cells_1
460156_2,Progenitors_2
495733_2,Gastrodermis_3
695000_2,Immune_cells_1
525615_2,Cnidocytes_2
446209_2,Progenitors_2
132238_2,Immune_cells_1
289571_2,Cnidocytes_2
458529_2,Neurons_1_1
154935_2,Alga_hosting_cells_1
355066_2,Alga_hosting_cells_1
69068_2,Cnidocytes_2
169186_2,Immune_cells_1
406283_2,Neurons_2
355582_2,Digestive_filaments
516495_2,Cnidocytes_3
2971_2,Immune_cells_1
148837_2,Immune_cells_1
448523_2,Neurons_1_3
257826_2,D.filaments_Alga_hosting_cells
537622_2,Immune_cells_1
882062_2,Cnidocytes_1
266486_2,Gland_cells
836825_2,Gastrodermis_2
878107_2,Gastrodermis_2
724565_2,Neurons_1_2
391192_2,Immune_cells_1
758013_2,Immune_cells_1
11879_2,Immune_cells_1
459898_2,Immune_cells_1
706365_2,Immune_cells_1
480739_2,Immune_cells_1
624966_2,Immune_cells_1
193534_2,Immune_cells_1
408436_2,Muscle_cells
415795_2,Neurons_1_1
870132_2,Cnidocytes_1
635048_2,Immune_cells_1
402425_2,Immune_cells_1
552259_2,Cnidocytes_1
492053_2,Cnidocytes_1
378194_2,Neurons_2
372583_2,Gland_cells
439911_2,Gastrodermis_2
324199_2,Neurons_1_3
24629_2,Immune_cells_1
188624_2,Immune_cells_1
605928_2,Neurons_1_3
454088_2,Immune_cells_1
854454_2,Digestive_filaments
748853_2,Alga_hosting_cells_1
284445_2,Neurons_1_2
109050_2,Immune_cells_1
792726_2,Neurons_1_1
773517_2,Neurons_2
857052_2,Immune_cells_1
514845_2,Immune_cells_1
448215_2,Neurons_1_3
553955_2,Immune_cells_2
497647_2,Gland_cells
30821_2,Immune_cells_1
194748_2,Immune_cells_1
173528_2,Neurons_1_3
199299_2,Neurons_2
696949_2,Immune_cells_1
792995_2,Immune_cells_1
219947_2,Immune_cells_1
664474_2,Alga_hosting_cells_1
309724_2,Neurons_1_3
202823_2,Immune_cells_1
453454_2,Calicoblasts
424312_2,Neurons_1_3
192787_2,Alga_hosting_cells_1
484295_2,Alga_hosting_cells_2
546488_2,Alga_hosting_cells_2
540628_2,Digestive_filaments
760244_2,Alga_hosting_cells_1
748542_2,Neurons_1_1
205120_2,Immune_cells_1
264323_2,Alga_hosting_cells_1
504385_2,Immune_cells_2
511047_2,Immune_cells_1
122856_2,Neurons_1_2
298266_2,Immune_cells_1
237690_2,Gastrodermis_2
146515_2,Muscle_cells
54135_2,Neurons_1_2
48431_2,Immune_cells_1
501682_2,Immune_cells_2
99026_2,Neurons_1_3
232087_2,Neurons_1_2
474147_2,Neurons_1_3
411521_2,Epidermis
175788_2,Immune_cells_1
458457_2,Neurons_1_2
748833_2,Progenitors_1
642682_2,Immune_cells_1
609014_2,Neurons_2
859406_2,Alga_hosting_cells_1
743886_2,Alga_hosting_cells_1
459730_2,Neurons_2
282007_2,Neurons_1_1
447630_2,Neurons_1_3
480856_2,Neurons_1_1
833000_2,Immune_cells_1
579721_2,Immune_cells_1
524749_2,Alga_hosting_cells_1
852340_2,Neurons_1_3
48866_2,Immune_cells_1
34535_2,Immune_cells_1
101366_2,Cnidocytes_2
480769_2,Gastrodermis_3
490006_2,Immune_cells_1
56205_2,Neurons_2
162715_2,Immune_cells_1
131805_2,Cnidocytes_1
439630_2,Neurons_2
241374_2,Neurons_1_3
692108_2,Immune_cells_1
93305_2,Neurons_1_1
388686_2,Neurons_1_2
342908_2,Neurons_1_1
462344_2,Gastrodermis_2
767522_2,Cnidocytes_1
680108_2,Neurons_2
697701_2,Immune_cells_1
678700_2,Immune_cells_1
447788_2,Neurons_2
210665_2,Gland_cells
831295_2,Neurons_2
743118_2,Immune_cells_1
67043_2,Digestive_filaments
676264_2,Neurons_1_1
874510_2,Immune_cells_1
625240_2,Immune_cells_1
438357_2,Alga_hosting_cells_1
109793_2,Cnidocytes_2
790028_2,Immune_cells_1
502710_2,Gland_cells
190077_2,Calicoblasts
250948_2,Muscle_cells
619611_2,Immune_cells_1
60289_2,Gastrodermis_2
786505_2,Digestive_filaments
801642_2,Gastrodermis_2
368462_2,Alga_hosting_cells_1
775375_2,Neurons_1_3
710305_2,Immune_cells_1
591951_2,Neurons_2
1512_2,Alga_hosting_cells_1
214034_2,Cnidocytes_1
843820_2,Neurons_2
853214_2,D.filaments_Alga_hosting_cells
7146_2,Digestive_filaments
278517_2,Neurons_1_3
753132_2,Gland_cells
112294_2,Cnidocytes_1
220921_2,Neurons_1_1
14398_2,Neurons_1_3
384387_2,Epidermis
699943_2,Alga_hosting_cells_1
67861_2,Alga_hosting_cells_1
224758_2,D.filaments_Alga_hosting_cells
829101_2,Immune_cells_1
36020_2,Immune_cells_1
785293_2,Digestive_filaments
433050_2,Neurons_1_3
642082_2,Immune_cells_1
454934_2,Progenitors_2
276336_2,Immune_cells_1
642232_2,Gastrodermis_2
628484_2,Neurons_1_3
790509_2,Progenitors_2
761613_2,Immune_cells_1
589328_2,Neurons_2
771159_2,Gland_cells
8532_2,Immune_cells_1
113562_2,Neurons_1_2
151376_2,Alga_hosting_cells_1
657322_2,Neurons_1_1
450433_2,Neurons_2
393721_2,Immune_cells_1
460016_2,Gland_cells
721627_2,Gland_cells
134232_2,Cnidocytes_3
53305_2,Immune_cells_1
7653_2,Immune_cells_1
637481_2,Gland_cells
553460_2,Immune_cells_1
340597_2,Immune_cells_1
647091_2,Neurons_1_2
660027_2,Neurons_1_2
377689_2,Neurons_2
675568_2,Immune_cells_1
133737_2,Immune_cells_2
334827_2,Gland_cells
70121_2,Neurons_1_1
9662_2,Neurons_1_3
614173_2,Immune_cells_1
783229_2,Progenitors_1
824719_2,Neurons_1_1
570632_2,Immune_cells_1
815701_2,Neurons_1_1
813634_2,Neurons_1_3
45176_2,Alga_hosting_cells_1
722490_2,Digestive_filaments
713769_2,Immune_cells_1
705501_2,Neurons_1_3
510470_2,Cnidocytes_2
799338_2,Immune_cells_1
164467_2,Immune_cells_1
667976_2,Neurons_1_1
181212_2,Cnidocytes_1
62700_2,Immune_cells_1
380933_2,Cnidocytes_3
815046_2,Gland_cells
761780_2,Digestive_filaments
295790_2,Gastrodermis_2
203351_2,Immune_cells_2
858067_2,Immune_cells_1
41294_2,Alga_hosting_cells_1
591161_2,Immune_cells_1
248894_2,Immune_cells_1
148739_2,Immune_cells_1
754921_2,Alga_hosting_cells_1
882311_2,Gland_cells
628590_2,Gland_cells
630950_2,Neurons_2
775750_2,Neurons_2
397186_2,Neurons_1_3
651941_2,Immune_cells_1
294511_2,Gastrodermis_2
756876_2,Digestive_filaments
707580_2,Immune_cells_1
579459_2,Progenitors_2
54310_2,Gland_cells
580734_2,Calicoblasts
46377_2,Cnidocytes_2
598679_2,Calicoblasts
526808_2,Neurons_2
158802_2,Gastrodermis_2
632258_2,Cnidocytes_2
400592_2,Neurons_2
229436_2,Neurons_2
565147_2,Neurons_2
218921_2,Immune_cells_1
512917_2,Immune_cells_1
359973_2,Immune_cells_1
149511_2,Neurons_2
735698_2,Immune_cells_1
625642_2,Calicoblasts
718195_2,Alga_hosting_cells_1
207704_2,D.filaments_Alga_hosting_cells
795922_2,Muscle_cells
749166_2,Neurons_2
454028_2,Neurons_1_2
45503_2,Neurons_1_3
167508_2,Neurons_1_3
707454_2,Gastrodermis_2
206194_2,Neurons_1_1
197238_2,Neurons_1_2
158965_2,Neurons_2
734192_2,Gland_cells
364215_2,Neurons_1_2
824034_2,Neurons_1_2
281556_2,Immune_cells_1
332216_2,Neurons_1_1
186437_2,Gastrodermis_2
454776_2,Neurons_2
306207_2,Neurons_2
681535_2,Immune_cells_1
560561_2,Calicoblasts
105484_2,Muscle_cells
103533_2,Digestive_filaments
805667_2,Neurons_1_1
240347_2,Immune_cells_1
386803_2,Immune_cells_1
735410_2,Alga_hosting_cells_1
378286_2,Cnidocytes_3
358535_2,Alga_hosting_cells_1
76043_2,Neurons_2
626678_2,Neurons_2
585033_2,Neurons_1_3
106048_2,Neurons_2
71270_2,Neurons_1_2
575057_2,Neurons_1_3
384701_2,Immune_cells_1
20056_2,Neurons_1_1
851604_2,Neurons_2
374596_2,Calicoblasts
864964_2,Immune_cells_1
712546_2,Alga_hosting_cells_1
569812_2,Immune_cells_1
411790_2,Alga_hosting_cells_1
523125_2,Immune_cells_2
336142_2,Alga_hosting_cells_1
236083_2,Immune_cells_1
129898_2,Neurons_1_2
495790_2,Neurons_1_1
231558_2,Cnidocytes_2
575256_2,Neurons_1_2
305796_2,Immune_cells_1
222217_2,Cnidocytes_2
800416_2,Neurons_1_2
780436_2,Immune_cells_1
204805_2,Immune_cells_1
241126_2,Immune_cells_1
206379_2,Calicoblasts
138762_2,Progenitors_2
882048_2,Immune_cells_1
467615_2,Digestive_filaments
207695_2,Neurons_2
588812_2,Cnidocytes_1
115537_2,Immune_cells_1
281726_2,Alga_hosting_cells_1
177649_2,Alga_hosting_cells_1
860178_2,Cnidocytes_1
708721_2,Neurons_2
374601_2,Neurons_1_3
653203_2,Cnidocytes_2
338757_2,Immune_cells_1
588107_2,Alga_hosting_cells_1
800426_2,Immune_cells_1
296377_2,Gastrodermis_2
466912_2,Epidermis
16387_2,Gland_cells
379424_2,Immune_cells_1
97932_2,Immune_cells_1
173892_2,Immune_cells_1
60487_2,Progenitors_2
859113_2,Progenitors_2
510585_2,Neurons_1_3
358247_2,Immune_cells_1
273358_2,Calicoblasts
277327_2,Cnidocytes_2
216090_2,Cnidocytes_2
51344_2,Digestive_filaments
824522_2,Immune_cells_1
493863_2,Cnidocytes_1
576483_2,Digestive_filaments
379075_2,Gland_cells
504163_2,Neurons_1_3
501285_2,Immune_cells_1
371713_2,Calicoblasts
820002_2,Digestive_filaments
666436_2,Alga_hosting_cells_1
47957_2,Neurons_1_2
520584_2,Epidermis
577475_2,Gland_cells
47701_2,Alga_hosting_cells_2
705447_2,Immune_cells_1
412876_2,Calicoblasts
161603_2,Neurons_1_1
804348_2,Neurons_1_1
693467_2,Neurons_1_3
213663_2,Digestive_filaments
494169_2,Neurons_1_3
493662_2,Neurons_1_1
517316_2,Neurons_2
276397_2,Neurons_1_1
214302_2,Neurons_1_2
480495_2,Immune_cells_1
317503_2,Muscle_cells
237581_2,Neurons_1_3
170032_2,Neurons_1_2
377417_2,Calicoblasts
351451_2,Calicoblasts
378661_2,Muscle_cells
626891_2,Immune_cells_1
91955_2,Neurons_2
199043_2,Immune_cells_1
353605_2,Immune_cells_1
559073_2,Immune_cells_1
650205_2,Immune_cells_1
842408_2,Immune_cells_2
374141_2,Neurons_1_2
9342_2,Digestive_filaments
436301_2,Neurons_1_2
836229_2,Immune_cells_1
215183_2,Gastrodermis_2
654166_2,Neurons_2
515195_2,Neurons_2
556076_2,Cnidocytes_2
852328_2,Neurons_1_1
309305_2,Digestive_filaments
313197_2,Immune_cells_1
64105_2,Immune_cells_3
286312_2,Digestive_filaments
724481_2,Alga_hosting_cells_1
619874_2,Cnidocytes_3
755576_2,Neurons_1_1
151779_2,Neurons_1_1
862474_2,D.filaments_Alga_hosting_cells
275575_2,Muscle_cells
635290_2,Cnidocytes_2
140142_2,Neurons_2
766690_2,Neurons_2
807727_2,Muscle_cells
241373_2,Immune_cells_1
124407_2,Immune_cells_1
635463_2,Calicoblasts
127926_2,Digestive_filaments
154704_2,Alga_hosting_cells_1
707989_2,Cnidocytes_2
708186_2,Alga_hosting_cells_1
606283_2,Immune_cells_1
165174_2,Gastrodermis_2
432094_2,Cnidocytes_3
334983_2,Neurons_2
32237_2,Calicoblasts
361928_2,Gastrodermis_1
708401_2,Gland_cells
248327_2,Alga_hosting_cells_1
417603_2,Cnidocytes_2
272107_2,Neurons_1_2
628564_2,Immune_cells_1
187578_2,Alga_hosting_cells_1
866409_2,Immune_cells_1
668353_2,Immune_cells_2
469206_2,Immune_cells_1
311818_2,Immune_cells_1
104264_2,Cnidocytes_2
513777_2,Immune_cells_1
619217_2,Neurons_2
758190_2,Immune_cells_1
376194_2,Immune_cells_2
189808_2,Neurons_2
448951_2,Gastrodermis_2
485026_2,Neurons_1_1
835435_2,Calicoblasts
121099_2,Alga_hosting_cells_1
244540_2,Immune_cells_1
227479_2,Neurons_1_3
664335_2,Alga_hosting_cells_1
100174_2,Immune_cells_1
634900_2,Neurons_1_1
537627_2,Neurons_1_3
386321_2,Neurons_1_3
158337_2,Neurons_2
203759_2,Gland_cells
680329_2,Gastrodermis_2
296025_2,Immune_cells_1
403841_2,Epidermis
147413_2,Calicoblasts
14098_2,Neurons_1_3
495445_2,Immune_cells_1
561457_2,Immune_cells_1
89972_2,Muscle_cells
559394_2,Neurons_1_1
362982_2,Immune_cells_1
319122_2,Neurons_1_1
564149_2,Cnidocytes_1
759713_2,Neurons_1_1
758139_2,Neurons_2
773307_2,Neurons_2
145161_2,Neurons_1_2
180712_2,Alga_hosting_cells_1
203622_2,Neurons_2
392724_2,Neurons_1_1
327832_2,D.filaments_Alga_hosting_cells
318847_2,Cnidocytes_3
806175_2,Immune_cells_1
95089_2,Neurons_1_3
243642_2,Neurons_1_1
684120_2,Gland_cells
718641_2,Neurons_2
828399_2,Neurons_1_1
156131_2,Progenitors_2
876942_2,Neurons_2
572012_2,Gastrodermis_3
714300_2,Immune_cells_1
265923_2,Neurons_1_3
232086_2,Immune_cells_1
473899_2,Immune_cells_1
478784_2,Neurons_1_1
669045_2,Digestive_filaments
615201_2,Immune_cells_1
826941_2,Digestive_filaments
340356_2,Neurons_1_2
419061_2,Gastrodermis_2
510291_2,Immune_cells_1
642981_2,Alga_hosting_cells_1
659598_2,Neurons_1_1
795075_2,Neurons_2
783211_2,Digestive_filaments
773840_2,Progenitors_1
302446_2,Immune_cells_1
437980_2,Neurons_1_2
324605_2,Immune_cells_1
560183_2,Gland_cells
160680_2,Immune_cells_1
836857_2,Immune_cells_1
598115_2,Digestive_filaments
383363_2,Progenitors_2
112851_2,Calicoblasts
73262_2,Immune_cells_1
534954_2,Immune_cells_1
275306_2,Alga_hosting_cells_1
697335_2,Neurons_1_3
454243_2,Immune_cells_1
353644_2,Calicoblasts
664293_2,Neurons_1_3
772065_2,Cnidocytes_1
154544_2,Immune_cells_2
653342_2,Gland_cells
583085_2,Cnidocytes_2
702626_2,Neurons_1_3
59611_2,Calicoblasts
497876_2,Alga_hosting_cells_1
655551_2,Neurons_1_1
493563_2,Immune_cells_1
688700_2,Calicoblasts
482905_2,Neurons_1_3
593639_2,Immune_cells_1
862145_2,Immune_cells_1
255279_2,Cnidocytes_1
346136_2,Immune_cells_1
869896_2,Neurons_1_1
356286_2,Cnidocytes_2
521676_2,Cnidocytes_2
260287_2,Digestive_filaments
418761_2,Gland_cells
581760_2,Neurons_1_1
462640_2,Neurons_1_2
870567_2,Calicoblasts
80178_2,Cnidocytes_2
711304_2,Digestive_filaments
454200_2,Gastrodermis_2
862805_2,Immune_cells_1
365491_2,Gastrodermis_2
33241_2,Calicoblasts
208998_2,Neurons_2
143208_2,Neurons_1_3
153648_2,Digestive_filaments
665756_2,Gland_cells
658504_2,Immune_cells_3
142356_2,Calicoblasts
416171_2,Alga_hosting_cells_1
266730_2,Neurons_1_2
561746_2,Alga_hosting_cells_1
403487_2,Neurons_2
202417_2,Neurons_1_1
304549_2,Immune_cells_1
478765_2,Neurons_1_3
230960_2,Muscle_cells
709812_2,Immune_cells_1
34583_2,Calicoblasts
523297_2,Calicoblasts
253601_2,Immune_cells_1
624529_2,Immune_cells_1
62547_2,Cnidocytes_2
106852_2,Epidermis
56037_2,Gastrodermis_2
487157_2,Neurons_1_1
563960_2,Cnidocytes_3
758723_2,Neurons_2
521872_2,Immune_cells_1
584185_2,Alga_hosting_cells_1
523199_2,Gland_cells
410847_2,Neurons_2
209256_2,Gastrodermis_2
166322_2,Alga_hosting_cells_1
296604_2,Immune_cells_1
820919_2,Neurons_1_1
502801_2,Epidermis
239202_2,Immune_cells_1
721064_2,Neurons_1_3
498268_2,Gastrodermis_2
211472_2,Gland_cells
300760_2,Digestive_filaments
615727_2,Cnidocytes_2
373164_2,Neurons_2
262595_2,Immune_cells_1
821295_2,Immune_cells_2
6061_2,Cnidocytes_2
263476_2,Gastrodermis_2
540054_2,Calicoblasts
832868_2,Epidermis
713962_2,Neurons_1_1
46365_2,Gland_cells
327840_2,Gastrodermis_2
546614_2,Immune_cells_1
731244_2,Neurons_2
838123_2,Neurons_1_1
511972_2,Cnidocytes_2
779061_2,Neurons_2
468677_2,Cnidocytes_2
855405_2,Cnidocytes_1
246856_2,Neurons_1_1
787954_2,Immune_cells_1
323437_2,Digestive_filaments
61024_2,Digestive_filaments
121076_2,Gastrodermis_3
156430_2,Neurons_2
174922_2,Neurons_1_1
802707_2,Neurons_2
448628_2,Epidermis
787200_2,Alga_hosting_cells_1
9609_2,Calicoblasts
365087_2,Gland_cells
879146_2,Neurons_2
789078_2,Neurons_1_2
448083_2,Immune_cells_1
510961_2,Gland_cells
563559_2,Calicoblasts
618886_2,Immune_cells_1
464872_2,Gland_cells
777706_2,Calicoblasts
564450_2,Neurons_2
600678_2,Immune_cells_1
362305_2,Alga_hosting_cells_1
207820_2,Cnidocytes_2
76181_2,Calicoblasts
135398_2,Neurons_1_1
733949_2,Calicoblasts
323440_2,Alga_hosting_cells_1
547219_2,Digestive_filaments
296681_2,Muscle_cells
310339_2,Epidermis
787017_2,Gland_cells
575973_2,Neurons_2
874358_2,Calicoblasts
53666_2,Alga_hosting_cells_2
284844_2,Neurons_2
802904_2,D.filaments_Alga_hosting_cells
412243_2,Neurons_1_1
308099_2,Neurons_2
797542_2,Muscle_cells
429088_2,Neurons_1_2
654653_2,Calicoblasts
780699_2,Calicoblasts
481999_2,Alga_hosting_cells_1
742461_2,Immune_cells_1
598141_2,Gastrodermis_2
298018_2,Cnidocytes_1
34279_2,Neurons_1_3
33160_2,Gland_cells
241112_2,Neurons_1_1
854080_2,Gastrodermis_2
713407_2,Neurons_1_2
862513_2,Immune_cells_1
64950_2,Immune_cells_1
689151_2,Neurons_2
569985_2,Neurons_2
762826_2,Immune_cells_2
540809_2,Neurons_2
525532_2,Immune_cells_2
151939_2,Calicoblasts
255965_2,Neurons_1_2
325936_2,Cnidocytes_1
510169_2,Immune_cells_1
680473_2,Alga_hosting_cells_1
272298_2,Gland_cells
749822_2,Immune_cells_1
770736_2,Gastrodermis_2
277365_2,Gland_cells
5103_2,Cnidocytes_1
793417_2,Immune_cells_1
779389_2,Alga_hosting_cells_2
69389_2,Alga_hosting_cells_2
794245_2,Neurons_2
118112_2,Neurons_1_2
624756_2,Cnidocytes_2
86547_2,Cnidocytes_1
366187_2,Immune_cells_1
43341_2,Gland_cells
345516_2,Neurons_1_1
464392_2,Neurons_2
495394_2,Alga_hosting_cells_1
647310_2,Calicoblasts
120685_2,Neurons_1_3
312466_2,Neurons_2
331798_2,Immune_cells_1
253312_2,Neurons_1_1
402999_2,Calicoblasts
430454_2,Neurons_1_1
356104_2,Gland_cells
244768_2,Immune_cells_1
596432_2,Neurons_1_2
647534_2,Cnidocytes_1
550578_2,Alga_hosting_cells_1
390349_2,Immune_cells_1
859435_2,Gland_cells
118424_2,Alga_hosting_cells_1
657047_2,Muscle_cells
612977_2,Calicoblasts
449292_2,Alga_hosting_cells_1
29579_2,Cnidocytes_1
829500_2,Neurons_1_3
321518_2,Immune_cells_1
196597_2,Neurons_2
750574_2,Digestive_filaments
515692_2,Cnidocytes_1
758617_2,Immune_cells_3
19394_2,Neurons_1_1
391793_2,Progenitors_2
52896_2,Neurons_1_1
854590_2,Immune_cells_1
68463_2,Immune_cells_1
469633_2,Calicoblasts
674174_2,Immune_cells_1
467091_2,Epidermis
810820_2,Epidermis
734959_2,Progenitors_2
28395_2,Neurons_2
321744_2,Neurons_1_1
524350_2,Cnidocytes_1
552577_2,Neurons_1_1
744587_2,Immune_cells_1
531827_2,Immune_cells_2
198831_2,Neurons_1_3
701465_2,Cnidocytes_1
248073_2,Neurons_2
135929_2,Immune_cells_1
732628_2,Digestive_filaments
165720_2,Alga_hosting_cells_1
440780_2,Neurons_2
611916_2,Neurons_2
477463_2,Epidermis
465619_2,Immune_cells_1
76842_2,Epidermis
820687_2,Neurons_1_1
804793_2,Neurons_1_1
609096_2,Neurons_2
211446_2,Digestive_filaments
662717_2,Immune_cells_1
814905_2,Immune_cells_1
644652_2,Alga_hosting_cells_1
352312_2,Neurons_1_3
858777_2,Cnidocytes_1
290418_2,Neurons_1_1
13129_2,Gastrodermis_1
602645_2,Cnidocytes_2
110380_2,Calicoblasts
268688_2,D.filaments_Alga_hosting_cells
160019_2,Immune_cells_1
143482_2,Calicoblasts
420775_2,Cnidocytes_3
524906_2,Alga_hosting_cells_1
538638_2,Alga_hosting_cells_1
595587_2,Gland_cells
527515_2,Alga_hosting_cells_2
321296_2,Gland_cells
621509_2,Cnidocytes_2
23370_2,Neurons_1_1
828172_2,Calicoblasts
54855_2,Neurons_1_1
296730_2,Gastrodermis_2
626079_2,Calicoblasts
383879_2,Immune_cells_1
858246_2,Calicoblasts
653362_2,Neurons_1_3
522722_2,Progenitors_1
255155_2,Alga_hosting_cells_1
7645_2,Epidermis
680737_2,Immune_cells_1
837192_2,Immune_cells_1
109905_2,Alga_hosting_cells_2
722219_2,Neurons_2
594882_2,Alga_hosting_cells_1
692079_2,Immune_cells_1
434903_2,Digestive_filaments
421758_2,Alga_hosting_cells_1
105999_2,Immune_cells_1
121251_2,Neurons_2
248391_2,Alga_hosting_cells_1
285852_2,Immune_cells_1
171547_2,Immune_cells_1
612866_2,Neurons_1_1
452293_2,Immune_cells_1
644943_2,Calicoblasts
128405_2,Neurons_1_1
157930_2,Neurons_2
546549_2,Immune_cells_1
248957_2,Gastrodermis_2
123636_2,Neurons_1_1
804673_2,Neurons_1_1
386020_2,Calicoblasts
329997_2,Neurons_1_3
89325_2,Neurons_1_1
741398_2,Immune_cells_1
660735_2,Immune_cells_1
779245_2,Immune_cells_1
113613_2,Gastrodermis_1
17146_2,Gland_cells
501017_2,Cnidocytes_1
410710_2,Immune_cells_1
399080_2,Alga_hosting_cells_1
408499_2,Immune_cells_1
104844_2,Neurons_1_1
